365	0	0	4	0
-0.329166666667	1	1	20	11
-0.379166666667	2	1	20	11
-5.09583333333	3	1	20	11
1.675	4	1	20	11
1.37916666667	5	1	20	11
-0.195833333333	6	1	20	11
1.2625	7	1	20	11
-0.279166666667	8	1	20	11
-1.025	9	1	20	11
-1.30833333333	10	1	20	11
-3.62083333333	11	1	20	11
0.345833333333	12	1	20	11
-0.0375	13	1	20	11
-3.42916666667	14	1	20	11
-4.50833333333	15	1	20	11
-4.15416666667	16	1	20	11
-0.483333333333	17	1	20	11
-0.00416666666667	18	1	20	11
1.5875	19	1	20	11
3.87916666667	20	1	20	11
7.375	21	1	20	11
6.98333333333	22	1	20	11
6.425	23	1	20	11
8.63333333333	24	1	20	11
3.175	25	1	20	11
7.96666666667	26	1	20	11
8.3	27	1	20	11
9.6875	28	1	20	11
8.88333333333	29	1	20	11
0.416666666667	30	1	20	11
0.3875	31	1	20	11
-0.4125	1	2	20	11
-2.32916666667	2	2	20	11
-5.67083333333	3	2	20	11
-4.75416666667	4	2	20	11
0.4375	5	2	20	11
8.65	6	2	20	11
8.82916666667	7	2	20	11
9.34583333333	8	2	20	11
1.03333333333	9	2	20	11
0.0458333333333	10	2	20	11
-0.0958333333333	11	2	20	11
-2.77083333333	12	2	20	11
2.29166666667	13	2	20	11
3.775	14	2	20	11
1.75	15	2	20	11
0.145833333333	16	2	20	11
3.08333333333	17	2	20	11
2.56666666667	18	2	20	11
1.9	19	2	20	11
0.866666666667	20	2	20	11
-0.658333333333	21	2	20	11
-1.10416666667	22	2	20	11
1.74583333333	23	2	20	11
2.56666666667	24	2	20	11
2.50833333333	25	2	20	11
4.275	26	2	20	11
4.52916666667	27	2	20	11
9.9625	28	2	20	11
1.975	1	3	20	11
2.92916666667	2	3	20	11
7.52916666667	3	3	20	11
12.6208333333	4	3	20	11
4.425	5	3	20	11
2.7375	6	3	20	11
6.40416666667	7	3	20	11
4.3125	8	3	20	11
-0.470833333333	9	3	20	11
0.529166666667	10	3	20	11
-0.145833333333	11	3	20	11
-1.175	12	3	20	11
1.82083333333	13	3	20	11
4.6	14	3	20	11
2.49166666667	15	3	20	11
5.30416666667	16	3	20	11
7.95416666667	17	3	20	11
7.4875	18	3	20	11
3.44166666667	19	3	20	11
2.25416666667	20	3	20	11
-0.754166666667	21	3	20	11
1.29583333333	22	3	20	11
6.42083333333	23	3	20	11
10.2375	24	3	20	11
9.88333333333	25	3	20	11
5.55833333333	26	3	20	11
8.04583333333	27	3	20	11
7.89166666667	28	3	20	11
5.01666666667	29	3	20	11
5.04166666667	30	3	20	11
8.8875	31	3	20	11
9.93333333333	1	4	20	11
8.84583333333	2	4	20	11
7.95833333333	3	4	20	11
3.80416666667	4	4	20	11
3.2	5	4	20	11
3.1	6	4	20	11
2.65833333333	7	4	20	11
7.76666666667	8	4	20	11
5.07916666667	9	4	20	11
4.87916666667	10	4	20	11
8.7	11	4	20	11
10.6875	12	4	20	11
11.9958333333	13	4	20	11
13.8833333333	14	4	20	11
15.55	15	4	20	11
15.4541666667	16	4	20	11
14.4208333333	17	4	20	11
12.8708333333	18	4	20	11
10.2416666667	19	4	20	11
6.18333333333	20	4	20	11
4.525	21	4	20	11
7.0	22	4	20	11
8.32083333333	23	4	20	11
9.69166666667	24	4	20	11
10.9125	25	4	20	11
12.0541666667	26	4	20	11
10.0291666667	27	4	20	11
11.0375	28	4	20	11
12.5416666667	29	4	20	11
11.8083333333	30	4	20	11
12.6375	1	5	20	11
10.7333333333	2	5	20	11
13.5708333333	3	5	20	11
15.6708333333	4	5	20	11
16.4708333333	5	5	20	11
16.1333333333	6	5	20	11
11.9083333333	7	5	20	11
12.4458333333	8	5	20	11
9.5625	9	5	20	11
11.2	10	5	20	11
16.2291666667	11	5	20	11
16.6416666667	12	5	20	11
17.7291666667	13	5	20	11
19.25	14	5	20	11
17.05	15	5	20	11
19.2666666667	16	5	20	11
21.4375	17	5	20	11
21.7208333333	18	5	20	11
18.3791666667	19	5	20	11
16.825	20	5	20	11
14.0708333333	21	5	20	11
9.81666666667	22	5	20	11
8.79166666667	23	5	20	11
8.30416666667	24	5	20	11
10.3625	25	5	20	11
12.1833333333	26	5	20	11
10.225	27	5	20	11
9.92916666667	28	5	20	11
10.375	29	5	20	11
15.1416666667	30	5	20	11
14.3166666667	31	5	20	11
12.8166666667	1	6	20	11
15.6916666667	2	6	20	11
16.9791666667	3	6	20	11
20.2041666667	4	6	20	11
21.8041666667	5	6	20	11
18.4166666667	6	6	20	11
14.6833333333	7	6	20	11
14.3583333333	8	6	20	11
13.3375	9	6	20	11
11.85	10	6	20	11
9.85833333333	11	6	20	11
10.2541666667	12	6	20	11
13.1708333333	13	6	20	11
18.3625	14	6	20	11
19.9583333333	15	6	20	11
20.8125	16	6	20	11
19.2083333333	17	6	20	11
16.9041666667	18	6	20	11
18.4625	19	6	20	11
19.7708333333	20	6	20	11
18.7041666667	21	6	20	11
11.2708333333	22	6	20	11
12.1041666667	23	6	20	11
15.5458333333	24	6	20	11
18.6625	25	6	20	11
19.0416666667	26	6	20	11
20.575	27	6	20	11
18.4333333333	28	6	20	11
20.6666666667	29	6	20	11
18.8875	30	6	20	11
17.1583333333	1	7	20	11
16.8166666667	2	7	20	11
15.5166666667	3	7	20	11
13.5166666667	4	7	20	11
15.9125	5	7	20	11
15.2708333333	6	7	20	11
14.8416666667	7	7	20	11
18.5375	8	7	20	11
18.5458333333	9	7	20	11
18.625	10	7	20	11
22.8291666667	11	7	20	11
22.2	12	7	20	11
22.3208333333	13	7	20	11
19.3666666667	14	7	20	11
15.6708333333	15	7	20	11
17.1458333333	16	7	20	11
20.4208333333	17	7	20	11
24.2083333333	18	7	20	11
26.4666666667	19	7	20	11
21.6875	20	7	20	11
21.2958333333	21	7	20	11
18.0291666667	22	7	20	11
16.05	23	7	20	11
16.2583333333	24	7	20	11
18.8625	25	7	20	11
17.4041666667	26	7	20	11
17.95	27	7	20	11
22.5541666667	28	7	20	11
23.4791666667	29	7	20	11
21.1791666667	30	7	20	11
19.7333333333	31	7	20	11
16.5375	1	8	20	11
16.7958333333	2	8	20	11
15.7166666667	3	8	20	11
18.1291666667	4	8	20	11
16.2416666667	5	8	20	11
16.1416666667	6	8	20	11
18.1291666667	7	8	20	11
18.9625	8	8	20	11
17.5916666667	9	8	20	11
16.7958333333	10	8	20	11
14.375	11	8	20	11
16.7041666667	12	8	20	11
16.5083333333	13	8	20	11
21.5125	14	8	20	11
26.0875	15	8	20	11
26.3333333333	16	8	20	11
20.4583333333	17	8	20	11
17.2833333333	18	8	20	11
19.3833333333	19	8	20	11
19.75	20	8	20	11
19.0916666667	21	8	20	11
21.5583333333	22	8	20	11
21.7458333333	23	8	20	11
22.6833333333	24	8	20	11
16.6333333333	25	8	20	11
14.4041666667	26	8	20	11
15.5208333333	27	8	20	11
16.9625	28	8	20	11
20.05	29	8	20	11
18.9833333333	30	8	20	11
19.2458333333	31	8	20	11
20.125	1	9	20	11
18.8458333333	2	9	20	11
17.7875	3	9	20	11
13.2208333333	4	9	20	11
11.9833333333	5	9	20	11
12.1708333333	6	9	20	11
14.1666666667	7	9	20	11
14.1	8	9	20	11
14.9958333333	9	9	20	11
18.7875	10	9	20	11
17.65	11	9	20	11
15.7375	12	9	20	11
16.0541666667	13	9	20	11
17.3583333333	14	9	20	11
14.8916666667	15	9	20	11
14.6083333333	16	9	20	11
13.2958333333	17	9	20	11
11.0	18	9	20	11
11.3166666667	19	9	20	11
8.55416666667	20	9	20	11
9.2875	21	9	20	11
11.7666666667	22	9	20	11
11.575	23	9	20	11
12.2833333333	24	9	20	11
10.1375	25	9	20	11
11.5333333333	26	9	20	11
13.6541666667	27	9	20	11
16.2583333333	28	9	20	11
17.6625	29	9	20	11
16.9541666667	30	9	20	11
16.45	1	10	20	11
15.3708333333	2	10	20	11
12.5208333333	3	10	20	11
11.3375	4	10	20	11
11.05	5	10	20	11
9.33333333333	6	10	20	11
10.0541666667	7	10	20	11
10.625	8	10	20	11
11.9875	9	10	20	11
12.4833333333	10	10	20	11
13.1166666667	11	10	20	11
10.325	12	10	20	11
9.50833333333	13	10	20	11
10.3333333333	14	10	20	11
7.25416666667	15	10	20	11
5.17083333333	16	10	20	11
4.85416666667	17	10	20	11
4.2125	18	10	20	11
3.84583333333	19	10	20	11
2.93333333333	20	10	20	11
3.95	21	10	20	11
8.50833333333	22	10	20	11
9.34583333333	23	10	20	11
10.8958333333	24	10	20	11
12.2166666667	25	10	20	11
13.0083333333	26	10	20	11
12.325	27	10	20	11
11.1208333333	28	10	20	11
7.075	29	10	20	11
6.74583333333	30	10	20	11
6.7625	31	10	20	11
6.21666666667	1	11	20	11
5.08333333333	2	11	20	11
1.44166666667	3	11	20	11
0.3875	4	11	20	11
-1.55	5	11	20	11
-2.225	6	11	20	11
-1.35	7	11	20	11
6.55833333333	8	11	20	11
5.46666666667	9	11	20	11
5.15416666667	10	11	20	11
4.38333333333	11	11	20	11
-0.295833333333	12	11	20	11
-0.491666666667	13	11	20	11
8.13333333333	14	11	20	11
10.9083333333	15	11	20	11
8.27916666667	16	11	20	11
5.9625	17	11	20	11
5.0125	18	11	20	11
5.45416666667	19	11	20	11
11.275	20	11	20	11
8.525	21	11	20	11
4.925	22	11	20	11
1.57916666667	23	11	20	11
7.87916666667	24	11	20	11
5.8125	25	11	20	11
1.275	26	11	20	11
-1.08333333333	27	11	20	11
-0.15	28	11	20	11
3.9	29	11	20	11
6.725	30	11	20	11
2.4875	1	12	20	11
-1.425	2	12	20	11
0.258333333333	3	12	20	11
1.0	4	12	20	11
-0.366666666667	5	12	20	11
8.67083333333	6	12	20	11
8.88333333333	7	12	20	11
5.5625	8	12	20	11
5.075	9	12	20	11
3.49583333333	10	12	20	11
3.67916666667	11	12	20	11
5.00833333333	12	12	20	11
3.4375	13	12	20	11
1.48333333333	14	12	20	11
-1.75833333333	15	12	20	11
-2.09583333333	16	12	20	11
0.129166666667	17	12	20	11
-1.34583333333	18	12	20	11
-1.275	19	12	20	11
-3.14166666667	20	12	20	11
-5.21666666667	21	12	20	11
4.25	22	12	20	11
4.45833333333	23	12	20	11
6.2375	24	12	20	11
0.783333333333	25	12	20	11
-0.904166666667	26	12	20	11
-2.29166666667	27	12	20	11
-4.12916666667	28	12	20	11
-3.48333333333	29	12	20	11
-4.275	30	12	20	11
-1.2375	31	12	20	11
